modelo,ano,preco,mileage
X1,2010,78158,119893
Z4,2020,22383,99230
5 Series,2014,19000,117581
5 Series,2018,65232,55910
i3,2018,59382,7556
X1,2012,48213,137496
Z4,2017,78293,21015
5 Series,2020,68088,110769
Z4,2012,34124,122274
X1,2021,72924,19186
5 Series,2011,63866,33834
i3,2019,37618,76204
5 Series,2017,45944,146889
Z4,2017,62771,79011
3 Series,2022,24280,57486
X1,2015,28869,59166
i3,2016,15227,34357
X1,2014,39428,147697
X1,2011,30376,22889
5 Series,2011,70024,88993
Z4,2017,68034,99987
X1,2013,34774,67174
Z4,2016,73041,40616
i3,2017,43106,124759
Z4,2020,30450,8712
X1,2023,25077,21777
3 Series,2013,33643,7342
3 Series,2013,44021,119038
3 Series,2012,33417,106367
X1,2020,65708,5589
5 Series,2022,34784,68933
3 Series,2020,29333,10680
X1,2019,47429,78592
5 Series,2016,39038,82274
Z4,2018,21001,33306
5 Series,2012,77751,90278
i3,2022,36718,33419
3 Series,2023,79927,125168
3 Series,2012,23766,124726
Z4,2022,58340,56935
Z4,2013,53730,63001
X1,2020,65413,97126
i3,2010,79070,133407
Z4,2019,65679,35566
Z4,2014,68533,64692
X1,2010,39142,58800
X1,2013,22569,98665
i3,2020,75012,50120
Z4,2021,54857,34921
Z4,2011,75941,56603
Z4,2012,15655,64971
Z4,2018,47118,68639
Z4,2021,28160,139371
X1,2012,73658,64424
5 Series,2012,66825,69537
Z4,2018,33432,127057
X1,2018,61010,140558
5 Series,2017,71297,64403
i3,2022,62954,11580
3 Series,2015,53485,146161
i3,2016,48852,20229
Z4,2023,19763,113038
3 Series,2023,27100,71611
5 Series,2011,66933,108492
X1,2015,58912,97191
5 Series,2022,62003,121269
i3,2023,79381,139139
Z4,2020,56774,84926
5 Series,2013,41277,145212
3 Series,2012,65227,105570
Z4,2019,21988,45471
Z4,2014,53763,111225
X1,2010,72375,31158
i3,2013,49463,91971
5 Series,2017,48477,27106
3 Series,2015,24202,19951
3 Series,2019,52568,70946
i3,2016,42398,90936
i3,2012,64562,136794
Z4,2014,51774,9847
3 Series,2023,78957,7944
X1,2011,15603,145980
3 Series,2010,20968,54133
X1,2023,79846,44757
Z4,2014,77486,108235
i3,2015,22756,17022
Z4,2022,79754,141631
X1,2018,72163,134354
Z4,2010,24817,58610
5 Series,2011,28757,92024
Z4,2022,65024,80377
5 Series,2013,59073,38739
3 Series,2018,75099,118481
5 Series,2023,57167,74631
Z4,2013,66588,31981
Z4,2022,22197,137399
3 Series,2011,78394,101994
3 Series,2012,36023,21057
5 Series,2011,16595,31003
5 Series,2022,62039,56538
3 Series,2021,52573,53117
Z4,2013,42388,7761
i3,2011,50003,68763
Z4,2019,64498,136617
5 Series,2021,26640,38961
X1,2023,53406,139554
i3,2017,39177,50740
5 Series,2015,20757,33227
3 Series,2016,36615,43905
i3,2018,65318,144289
5 Series,2013,60921,54243
3 Series,2015,74300,48732
5 Series,2011,31453,82579
X1,2010,23673,61308
i3,2023,19345,108854
3 Series,2022,57325,133599
Z4,2013,68996,62257
Z4,2014,31325,9825
Z4,2018,73923,48651
3 Series,2010,31635,80914
5 Series,2022,67080,90047
Z4,2023,29426,34909
i3,2020,39968,21793
3 Series,2020,18920,22139
i3,2017,66932,130945
X1,2020,47445,98927
3 Series,2021,42284,94624
5 Series,2016,79017,116776
5 Series,2022,54827,78764
Z4,2014,68714,149406
i3,2015,56055,35277
3 Series,2023,32966,86383
i3,2014,63200,90000
3 Series,2011,15730,115019
3 Series,2022,24652,99320
3 Series,2017,72172,117180
Z4,2016,61133,16936
i3,2012,35625,38022
5 Series,2016,17782,74017
i3,2018,23677,67778
i3,2021,76858,98564
X1,2018,16838,61580
Z4,2021,15781,132589
3 Series,2014,25914,142639
3 Series,2020,70798,33826
i3,2023,73440,65393
3 Series,2010,54251,58933
5 Series,2017,32069,110700
Z4,2016,18229,39397
Z4,2023,15748,54017
3 Series,2013,46238,134739
i3,2020,15295,39987
i3,2020,67109,142901
i3,2015,79482,48086
5 Series,2012,73222,74126
3 Series,2020,70949,115565
X1,2016,40456,71844
X1,2017,71060,64515
5 Series,2011,30401,113415
3 Series,2018,46142,42872
X1,2016,47206,63097
Z4,2010,52750,99688
i3,2017,50080,94156
X1,2017,49137,22584
3 Series,2017,26352,19747
Z4,2018,44976,114899
5 Series,2022,43016,147866
5 Series,2021,26101,9675
X1,2018,67227,46106
3 Series,2021,34666,121732
i3,2014,61517,113588
5 Series,2019,26504,125411
i3,2023,33818,6699
5 Series,2023,37437,26009
5 Series,2021,76386,107660
5 Series,2010,41972,109378
3 Series,2014,58742,143228
3 Series,2014,44586,57885
X1,2013,70991,50681
i3,2016,63334,64153
Z4,2021,47257,51108
X1,2020,64200,22910
Z4,2021,61483,78909
X1,2010,29567,25169
i3,2010,78921,98361
5 Series,2011,25695,51520
3 Series,2017,60528,102620
i3,2010,69771,19058
i3,2022,65368,148191
3 Series,2016,69468,122211
5 Series,2014,62761,48772
i3,2012,61878,35780
5 Series,2018,27516,123543
5 Series,2021,70404,54456
3 Series,2022,70478,104837
5 Series,2020,30111,113812
i3,2010,60602,21904
X1,2015,67354,33755
5 Series,2014,50244,103885
i3,2015,20111,50601
3 Series,2014,18985,144269
i3,2022,60100,73672
X1,2019,39751,53089
5 Series,2011,48627,75141
3 Series,2011,45853,64799
3 Series,2011,46387,79538
X1,2021,22962,53397
X1,2011,23735,98821
3 Series,2013,42985,78128
i3,2022,59085,42712
X1,2023,57333,137550
X1,2020,53148,139424
Z4,2017,36463,134793
5 Series,2012,41875,30390
5 Series,2023,22693,23435
5 Series,2018,40827,92705
5 Series,2012,58776,16419
Z4,2017,52744,31794
Z4,2019,76844,72582
i3,2020,37923,93380
3 Series,2017,72671,96591
Z4,2013,59956,68805
i3,2012,65653,10663
i3,2020,52085,25413
5 Series,2012,45791,76452
5 Series,2020,39392,134467
5 Series,2016,52181,29128
i3,2023,32801,134402
i3,2015,77533,21346
5 Series,2015,17236,90901
5 Series,2011,36937,115980
X1,2015,27326,90669
5 Series,2012,76625,138008
i3,2015,44586,149305
i3,2017,75171,99827
i3,2014,17526,140575
5 Series,2015,73720,79860
5 Series,2020,77285,96610
5 Series,2014,53988,149615
5 Series,2021,70371,40788
Z4,2011,39487,141579
Z4,2019,32853,37462
X1,2018,62608,73691
5 Series,2020,76895,6463
5 Series,2019,56721,146572
X1,2021,25968,66680
5 Series,2013,34978,22820
5 Series,2017,77739,47317
3 Series,2016,78138,107920
i3,2010,28270,62950
5 Series,2015,28030,8656
X1,2020,46763,78036
Z4,2014,64905,97475
5 Series,2016,28267,20638
Z4,2018,28447,78584
5 Series,2021,41916,87107
i3,2023,61655,26333
i3,2019,28551,107449
Z4,2016,48100,85248
i3,2012,52152,37224
3 Series,2018,17711,63321
X1,2015,33685,23992
5 Series,2017,73630,128976
X1,2017,64788,111386
5 Series,2023,31177,16643
Z4,2018,23640,144121
3 Series,2012,55225,136412
i3,2010,72199,68257
3 Series,2019,74990,29876
Z4,2013,44532,79240
X1,2013,78316,54774
3 Series,2022,65115,130920
5 Series,2023,73062,108674
Z4,2020,70085,27760
3 Series,2020,68674,47004
X1,2021,75212,54858
i3,2014,78641,10366
X1,2018,39652,89424
Z4,2022,66236,110811
i3,2021,71499,127446
X1,2023,25920,52498
Z4,2018,20603,56187
5 Series,2021,30325,27086
X1,2018,74225,32253
3 Series,2015,50356,109592
3 Series,2019,17329,21704
Z4,2015,67639,64776
X1,2021,34525,142847
5 Series,2019,75792,112207
Z4,2023,37783,127704
X1,2011,48163,102470
i3,2012,55298,80156
5 Series,2016,47200,11689
5 Series,2019,38647,16783
3 Series,2014,31647,71225
Z4,2023,23218,132208
X1,2010,56924,122035
i3,2011,49230,112204
X1,2015,20916,136084
Z4,2016,42393,149861
i3,2010,49073,33261
i3,2011,22557,106772
i3,2010,52465,47667
5 Series,2014,16996,96761
i3,2014,37005,147538
5 Series,2019,43198,48387
X1,2018,37471,143727
i3,2018,38938,16578
5 Series,2011,34389,123598
X1,2018,67706,41659
i3,2013,66479,122608
Z4,2017,69825,138063
X1,2014,34914,103456
i3,2023,66064,88286
Z4,2010,30247,32554
3 Series,2017,59084,51535
Z4,2019,16506,33568
3 Series,2014,51158,69636
X1,2016,51841,139400
X1,2019,77506,33919
X1,2018,55026,59632
3 Series,2019,58079,55605
Z4,2017,15437,69989
Z4,2016,17330,94089
i3,2023,22187,127258
Z4,2022,50527,27376
X1,2022,74718,79689
Z4,2016,73393,62119
5 Series,2014,50723,90476
3 Series,2021,79052,64430
5 Series,2012,53045,20322
i3,2013,49654,124647
X1,2016,64314,45695
i3,2015,38599,144604
3 Series,2018,70357,66062
3 Series,2019,45681,143780
3 Series,2013,67785,104625
i3,2021,69959,87407
Z4,2018,65775,26344
3 Series,2021,69290,23113
5 Series,2011,76959,10849
5 Series,2011,71583,16998
Z4,2021,18129,70853
X1,2017,70534,12711
5 Series,2012,76067,19508
X1,2018,45356,125495
5 Series,2014,22884,23203
Z4,2023,40906,33619
i3,2023,52506,129855
i3,2020,48118,125027
Z4,2013,22656,50983
3 Series,2012,29130,68590
X1,2010,27095,71708
i3,2018,47615,130592
i3,2021,35929,146146
i3,2023,52233,85875
5 Series,2011,65562,7289
X1,2012,73330,80183
3 Series,2021,15407,149914
5 Series,2012,52651,85147
i3,2022,72973,88042
5 Series,2012,19339,42002
i3,2018,23730,58664
X1,2018,49730,22418
i3,2021,66175,81666
5 Series,2021,61902,95046
Z4,2020,29102,24166
Z4,2016,48014,61013
3 Series,2021,65229,95224
X1,2022,33443,114782
X1,2020,45000,8039
Z4,2015,31000,139762
3 Series,2018,57186,119956
3 Series,2010,26578,87282
Z4,2018,28241,9424
5 Series,2023,77234,55146
X1,2015,69600,13276
X1,2018,20763,140118
i3,2021,62680,131696
X1,2016,47779,62081
3 Series,2020,28710,139877
i3,2023,41791,142929
5 Series,2022,61616,106140
3 Series,2013,53227,27907
Z4,2013,18453,51418
3 Series,2017,47974,6085
Z4,2011,37759,109039
i3,2011,24600,81809
3 Series,2015,48380,97949
Z4,2023,70882,102901
Z4,2015,26486,122893
5 Series,2010,23760,122551
3 Series,2011,42413,108446
5 Series,2013,57487,140168
X1,2013,78302,16166
3 Series,2011,24247,95788
X1,2012,60844,48159
3 Series,2016,24306,130871
5 Series,2013,21260,24924
3 Series,2015,72021,118096
i3,2012,76223,5634
3 Series,2018,38837,14794
3 Series,2012,62865,142313
5 Series,2014,42283,41979
3 Series,2014,16513,14209
Z4,2017,74022,20898
i3,2022,65855,123550
Z4,2023,36915,94312
i3,2019,54098,93662
X1,2017,44633,134166
5 Series,2018,42066,126481
5 Series,2012,29242,54104
3 Series,2020,24276,145106
Z4,2023,43024,18383
3 Series,2010,46213,13371
5 Series,2012,70148,118554
X1,2018,77322,92957
3 Series,2010,26447,94512
5 Series,2019,66006,106380
Z4,2021,22177,127824
Z4,2017,79869,5150
i3,2014,27593,83156
5 Series,2010,19849,78510
5 Series,2022,69403,126411
Z4,2010,58037,36049
3 Series,2012,54351,79813
X1,2013,70180,26427
5 Series,2011,77528,131190
5 Series,2020,22620,119105
Z4,2023,19563,148148
Z4,2016,37277,16447
Z4,2019,39373,135154
3 Series,2012,64493,96477
5 Series,2015,36349,121636
i3,2023,64367,22407
Z4,2020,62020,111117
3 Series,2017,22079,39061
5 Series,2019,60267,107452
3 Series,2017,33614,50373
5 Series,2014,54424,98497
X1,2021,78799,113963
5 Series,2015,55075,76197
3 Series,2012,68274,128636
5 Series,2011,19842,107685
Z4,2014,35319,57860
3 Series,2014,75337,43047
X1,2018,40230,106602
5 Series,2023,34270,118943
i3,2012,40653,14398
X1,2010,42457,108628
Z4,2015,50382,41846
Z4,2020,35528,99277
i3,2019,65061,75985
i3,2022,33138,77233
Z4,2022,56302,70148
5 Series,2014,20254,142874
Z4,2011,34622,58883
5 Series,2019,43326,39940
Z4,2011,40867,112946
3 Series,2016,18912,10532
5 Series,2021,35670,82964
Z4,2017,49465,42889
3 Series,2015,20774,9886
i3,2019,26928,35969
Z4,2020,69989,123461
i3,2011,40665,81566
X1,2015,36569,24454
Z4,2021,64145,55783
5 Series,2011,63513,40971
i3,2017,44769,51535
X1,2010,41639,58854
3 Series,2010,46763,28280
Z4,2012,33589,119597
Z4,2014,29108,77310
5 Series,2020,71975,34021
3 Series,2015,51459,64928
5 Series,2014,48975,47357
Z4,2023,55316,54053
3 Series,2015,72935,7041
5 Series,2017,28047,11083
Z4,2021,18822,46540
i3,2013,79000,89331
Z4,2010,31684,85804
Z4,2012,77456,64749
X1,2023,40150,62824
X1,2019,18246,39536
Z4,2015,78322,66893
5 Series,2011,53516,8948
X1,2011,78776,143489
X1,2019,58503,42161
Z4,2019,29722,83867
i3,2013,50038,18618
3 Series,2011,53793,98263
5 Series,2019,76252,105071
X1,2015,47853,118221
Z4,2012,78793,96197
Z4,2021,37708,94839
X1,2015,29175,58828
X1,2010,45787,47427
X1,2019,61767,102897
5 Series,2023,32830,84471
X1,2011,39353,56818
5 Series,2015,28200,73535
Z4,2021,73928,54713
5 Series,2013,65204,83701
X1,2010,40196,65410
i3,2013,49978,119045
3 Series,2016,23330,98491
X1,2023,59885,73896
Z4,2013,56928,51152
X1,2017,18402,123674
i3,2013,76481,32377
3 Series,2020,50938,58783
5 Series,2017,78533,19298
5 Series,2011,21523,26665
i3,2014,20079,124818
i3,2016,37216,53223
X1,2019,76240,10974
i3,2013,38975,51131
i3,2019,31180,108635
i3,2022,64237,58750
3 Series,2013,60220,135364
Z4,2020,72020,109735
X1,2015,37745,102073
i3,2021,17150,73532
i3,2021,54884,52812
Z4,2023,38776,25353
i3,2023,50711,88481
Z4,2014,16194,66790
X1,2015,61135,42456
i3,2020,41910,120162
X1,2022,40141,138225
5 Series,2017,21828,121917
X1,2015,37687,43921
5 Series,2015,29736,127506
3 Series,2020,42596,118197
i3,2010,18466,64719
5 Series,2019,24294,20132
5 Series,2019,33418,97748
5 Series,2017,42647,128806
3 Series,2017,73613,95975
5 Series,2012,71709,48573
Z4,2021,54568,70220
3 Series,2020,63799,131318
i3,2014,15803,147227
Z4,2014,16845,131516
3 Series,2023,30196,22733
X1,2015,75329,45731
3 Series,2017,43775,93945
5 Series,2016,59692,25849
5 Series,2010,47324,99055
3 Series,2017,36656,62602
i3,2013,58474,146963
5 Series,2010,29876,138189
X1,2012,19743,105097
5 Series,2012,34466,69186
X1,2011,36471,46557
5 Series,2018,35353,57174
i3,2015,32647,87896
i3,2012,40116,13120
5 Series,2021,76120,78335
i3,2023,66878,20773
i3,2017,37339,5736
i3,2014,28601,73707
3 Series,2014,25191,25412
3 Series,2018,51352,42010
3 Series,2022,75897,99861
3 Series,2017,17326,117540
i3,2015,67944,78188
i3,2016,74273,89709
X1,2019,47545,17751
X1,2023,48244,64717
3 Series,2013,72121,132547
i3,2011,62068,77120
i3,2011,79827,13353
Z4,2022,22877,6404
3 Series,2021,24023,77432
X1,2011,70240,144253
3 Series,2019,28645,114052
i3,2010,41987,40695
i3,2016,58707,70635
Z4,2012,76044,76841
3 Series,2021,37193,53510
i3,2014,22831,72957
3 Series,2015,17012,40166
X1,2022,47790,104983
5 Series,2019,35434,144232
3 Series,2012,74380,109676
5 Series,2020,76484,10821
3 Series,2023,38606,24882
5 Series,2021,34854,66931
3 Series,2014,48526,47652
Z4,2021,54240,57329
i3,2020,20874,113206
5 Series,2016,27795,35052
3 Series,2012,61614,119495
5 Series,2016,41236,76806
5 Series,2017,38789,105057
3 Series,2022,29431,97093
Z4,2022,79349,62165
5 Series,2019,26928,12701
3 Series,2022,44837,92777
X1,2013,74489,32416
X1,2018,64057,57454
Z4,2015,70117,108607
3 Series,2017,48929,56484
X1,2017,43906,67419
3 Series,2021,49558,27289
Z4,2020,39210,121189
X1,2020,34108,39408
5 Series,2010,40044,40723
i3,2017,62988,59833
X1,2012,29903,107120
3 Series,2018,20206,128876
5 Series,2020,55005,56387
Z4,2013,55489,97661
X1,2017,27693,82452
i3,2016,72745,50688
i3,2019,74920,32687
i3,2016,65725,52912
Z4,2015,46080,23148
5 Series,2020,70769,88874
Z4,2011,19298,130157
5 Series,2014,61156,149476
5 Series,2017,56021,107625
X1,2018,75239,135437
3 Series,2016,48292,87346
X1,2020,33621,137927
i3,2023,74255,90916
5 Series,2010,47598,54247
X1,2011,43011,61361
i3,2014,22096,21740
5 Series,2017,65267,148676
3 Series,2015,41132,12432
i3,2020,33102,73536
i3,2021,52570,130777
5 Series,2017,52123,126800
Z4,2017,28513,89116
Z4,2011,27508,35922
3 Series,2020,48109,48492
5 Series,2021,44933,122005
Z4,2015,35615,17544
3 Series,2013,40430,14399
X1,2011,62935,12824
Z4,2011,50470,105698
Z4,2021,31967,108950
i3,2017,43114,125292
Z4,2020,41517,25658
3 Series,2016,66696,145199
3 Series,2011,56633,97902
i3,2018,53484,64537
3 Series,2020,55545,38717
3 Series,2020,39929,123617
i3,2010,44497,135364
X1,2013,29375,107728
Z4,2017,17167,101622
Z4,2019,47726,55218
5 Series,2011,29705,57461
5 Series,2011,65052,104603
X1,2021,16522,28765
Z4,2010,15586,107606
5 Series,2021,79973,15728
5 Series,2016,56437,91636
5 Series,2020,45442,140415
X1,2013,15518,116604
5 Series,2013,43738,62564
i3,2012,17971,25383
5 Series,2019,57840,12715
3 Series,2013,16974,91332
i3,2019,66074,33770
5 Series,2018,39355,77811
5 Series,2021,76015,108632
3 Series,2020,65078,84552
i3,2019,17397,74823
Z4,2014,36833,31507
3 Series,2019,60704,21324
Z4,2016,44568,61958
Z4,2013,70502,89147
3 Series,2021,70504,18783
Z4,2012,18234,84918
5 Series,2020,56604,82694
X1,2010,58965,118380
3 Series,2014,65094,110530
X1,2012,24576,114556
5 Series,2016,38972,84188
i3,2016,38350,52682
3 Series,2012,68627,79918
3 Series,2014,23045,18466
X1,2012,31125,10316
X1,2015,46969,73121
Z4,2021,30464,13516
3 Series,2016,58141,43045
5 Series,2017,53138,85388
X1,2020,46117,102372
5 Series,2016,28984,105501
i3,2020,25297,45413
i3,2019,76682,67769
X1,2015,18567,86101
3 Series,2011,60776,50161
5 Series,2014,60585,80502
X1,2022,70360,45082
i3,2010,63066,47590
X1,2012,37617,104676
3 Series,2017,30386,79459
5 Series,2011,59943,147077
Z4,2010,41770,24032
i3,2016,48402,129952
i3,2016,70048,118395
Z4,2016,76028,96360
i3,2017,21837,115010
5 Series,2020,71207,51929
5 Series,2019,44071,148209
X1,2014,28169,126946
5 Series,2023,34105,108382
Z4,2011,36343,67190
i3,2021,17319,19332
5 Series,2013,76984,115644
Z4,2018,28887,114931
5 Series,2022,68722,26392
5 Series,2015,42595,133913
X1,2012,44075,25166
Z4,2018,60802,84656
i3,2010,57593,61315
5 Series,2012,19702,105692
Z4,2014,21180,98430
X1,2021,43175,58841
i3,2012,64678,100414
Z4,2011,33912,82275
i3,2010,28295,80634
3 Series,2014,70978,73122
5 Series,2018,72629,141168
Z4,2018,23778,57480
X1,2020,43562,110137
5 Series,2014,46437,70414
5 Series,2012,15557,81605
Z4,2021,19902,89565
i3,2012,76935,125238
i3,2010,38659,53630
3 Series,2011,59355,117720
3 Series,2021,64874,51555
i3,2021,30816,84646
5 Series,2020,54697,12912
5 Series,2023,37198,63113
X1,2022,16797,9141
5 Series,2021,30857,100578
X1,2014,37499,59075
3 Series,2010,78220,149262
i3,2011,51272,23988
X1,2014,25092,28454
5 Series,2011,46066,44945
X1,2013,62516,22851
X1,2022,30581,134403
Z4,2022,21406,146577
Z4,2011,38649,132756
Z4,2020,26749,11962
3 Series,2016,53784,27514
5 Series,2018,19400,82344
5 Series,2016,48376,75028
5 Series,2011,25850,53171
Z4,2017,47304,90543
5 Series,2014,79064,35792
i3,2013,70369,29189
3 Series,2015,79725,142681
5 Series,2020,34796,19595
3 Series,2023,18716,7685
i3,2015,70505,85818
Z4,2018,18359,99093
Z4,2010,15361,13014
5 Series,2020,34847,113433
Z4,2020,29735,33419
3 Series,2019,75197,28314
i3,2021,67904,97112
3 Series,2015,40182,82770
5 Series,2012,55319,76256
Z4,2011,20352,143854
i3,2021,70196,134756
3 Series,2011,73150,102881
i3,2021,47840,12584
X1,2023,79336,129923
Z4,2017,71721,99716
Z4,2012,66313,91312
Z4,2015,73516,135075
5 Series,2020,73256,11491
3 Series,2023,53615,108399
X1,2016,34679,102664
X1,2013,66464,33446
5 Series,2017,24100,39871
X1,2016,66745,5499
5 Series,2023,60279,58108
Z4,2017,25952,69368
Z4,2022,50902,52850
X1,2011,79136,40057
5 Series,2017,77997,140016
3 Series,2017,75714,134356
5 Series,2010,62527,75782
Z4,2019,62325,142508
Z4,2020,53011,56424
5 Series,2016,63179,109197
X1,2017,61758,148895
i3,2013,23084,38014
X1,2011,63312,140185
X1,2017,74541,149150
Z4,2023,24305,39650
i3,2015,44677,10878
i3,2017,66875,75005
5 Series,2017,33312,23703
3 Series,2020,23242,101520
X1,2018,52759,21540
i3,2014,71456,35846
5 Series,2022,36156,16335
X1,2018,37200,103562
X1,2010,55260,139936
3 Series,2012,21531,79833
X1,2018,45056,63484
Z4,2020,70609,113375
Z4,2014,40236,123706
5 Series,2023,22013,91053
X1,2015,55244,120015
